MAE,MSE,RSME,CVRMSE,MAPE
1.8297749113484234,6.332107094151508,2.5163678376087044,34.66766333524937,54.46277223096661
1.6828999584774815,5.458021724506637,2.336240938881655,32.18607912909209,50.44890920549781
2.046083651579875,7.8710916711861625,2.8055465904500965,38.65164035855274,57.36306609062112
