MAE,MSE,RSME,CVRMSE,MAPE
2.5480799837305863,9.99865502300204,3.1620649934816396,36.91148792550569,47.65192972115566
2.991958004418747,14.370146243202438,3.7907975734932666,44.250823164759666,54.227770608176925
3.787792048999682,21.79235383030113,4.668228125349181,54.49326514083015,66.72353265739666
