MAE,MSE,RSME,CVRMSE,MAPE
1.69263255360744,4.49364348745372,2.1198215697208385,35.95984320470879,35.99094517474917
1.7373842053951494,4.682932426517503,2.164008416461799,36.70941199069143,40.00622483632314
1.9976473061208142,6.482325533440836,2.546041149204159,43.19006930860466,46.40442407161363
