;0;1;2;3;4;5;6
0;0.0;5.0;0.48401313560258513;0.3286713694987579;0.5732986739028426;232.80947982501576;245.18763244637546
1;0.0;30.0;2.576212074270342;11.972884985685003;3.460185686590389;33.44593659302655;40.73904822641693
2;0.0;80.0;11.383908975201019;241.8605336525425;15.551865921893183;23.210290823144735;22.027638316123912
3;0.0;126.0;2.1464917733131714;6.966387657540085;2.6393915316868175;24.98277102594639;22.818463952528575
4;0.0;172.0;14.303875812356402;334.4599088028884;18.28824509904896;11.059171889221272;8.500198462739695
5;0.0;175.0;24.539890926923;776.5601567274377;27.866828967922377;47.39229872293953;48.077257621646304
6;0.0;187.0;3.0131623732169794;14.783117643681532;3.844882006470619;4.6222802599371065;3.6792895732000446
7;0.0;188.0;5.069870988363784;37.444897455706;6.119223599093761;12.933504553955855;10.861584464333776
8;0.0;199.0;11.399241571571487;199.08034619377614;14.109583487607852;21.538386861563076;19.225577945806922
9;0.0;241.0;2.1635784253704764;8.085380911872235;2.8434804222769383;19.142700900527913;17.594556886862616
10;0.0;252.0;3.7551475091685695;22.043295013982704;4.695028755394657;7.376721745569191;6.032785961299269
11;0.0;279.0;18.065635940426166;546.8200964196728;23.384184749947405;12.997052636419228;10.190412590114935
12;1.0;6.0;1.8596350406959326;5.371667638495415;2.3176858368845883;50.70660341244842;73.66685211769664
13;1.0;49.0;2.6593221207028077;11.724270682889655;3.424072236809506;65.74546085873425;96.47000933814788
14;1.0;71.0;3.76424149913855;23.439398984248204;4.8414253050365454;52.70941519674327;55.53723052439567
15;1.0;171.0;10.16765086779456;166.36937865717042;12.898425433252324;12.503093986840103;9.536176482382528
16;1.0;202.0;2.6591252906358753;11.534853665405596;3.3962999963792355;27.880623176217828;23.499852254639354
17;1.0;220.0;2.225206004851092;9.53619278866657;3.0880726657037347;13.90707035177777;11.054281254908535
18;2.0;15.0;21.427166544241036;822.1652613633495;28.67342430480443;107.98461179484113;184.40083237792967
19;2.0;32.0;0.9156490178718183;1.3925224112351888;1.1800518680274985;44.067293146679994;64.04062727784
20;2.0;46.0;3.749297769944272;22.240939370722028;4.716030043449896;29.69543913679516;43.25170685312742
21;2.0;51.0;11.54665098058152;222.79761979876508;14.926406794629614;24.31792174345282;24.299582155607112
22;2.0;56.0;2.339475497992174;9.006114173520507;3.0010188559088573;35.54370722594706;38.74599217143286
23;2.0;58.0;12.487938292902347;253.55001411013993;15.923253879472623;32.382662524913144;41.64426205490896
24;2.0;60.0;3.1569591787237745;16.927515478474493;4.1143061964898155;33.0184864911722;41.894087447329305
25;2.0;70.0;1.6379135614607283;3.7191538989906014;1.9285107982561573;297.86104769603094;318.07059212931966
26;2.0;84.0;2.537525000249037;8.269941674578813;2.875750628023719;5.469658743608786;4.931853175731585
27;2.0;94.0;3.470688392085917;21.042112268081453;4.587168218855883;38.832243825598574;52.17098103087082
28;2.0;132.0;4.814182049275847;48.85829022877716;6.98987054449345;16.57626740974823;12.3579156193297
29;2.0;134.0;0.7825222696577913;1.1886386774985243;1.09024707176792;31.132845798779158;31.909420417800803
30;2.0;147.0;1.3886960562247892;2.6532708669652254;1.6288863885996547;28.619098824802442;26.38865832110502
31;2.0;154.0;3.5289222121568473;29.172879767117433;5.401192439370906;30.749770703593875;39.00923388758668
32;2.0;176.0;2.439432163061639;9.10975405439295;3.01823691157486;41.039585042061624;72.8977845374173
33;2.0;179.0;6.52990172079519;75.12121378898352;8.66724949386964;15.513960089974171;11.752673550778958
34;2.0;182.0;11.824259023283856;250.31257981221998;15.82126985460459;12.96077852844792;9.47534676495199
35;2.0;193.0;1.795218650069734;4.6053442770406825;2.1460065883031865;14.095365437683856;12.243827725848739
36;2.0;196.0;12.747007329370678;259.0792289090678;16.095938273647416;15.548336623849442;13.25255298478524
37;2.0;217.0;10.333496545851984;153.54170460042138;12.391194639760178;36.85484905188544;37.228464407783605
38;2.0;223.0;4.433909514817625;29.655313114112673;5.445669207187733;27.95458714338752;23.824837476664637
39;2.0;225.0;5.6013752328573485;49.05667701736692;7.004047188402354;14.890814059297586;12.2400126483829
40;2.0;237.0;15.228391329892892;366.5711159917817;19.146047006935444;30.309010374040916;26.771546364882585
41;2.0;257.0;2.949637073276779;14.719166342102094;3.836556573556826;16.423535851804257;12.38717455009977
42;2.0;276.0;12.977992646466646;227.99997902424306;15.099668175964764;5.818368461329499;5.07405105159296
43;2.0;291.0;2.7714308297914454;14.68794069320302;3.8324849240672845;24.111365834530396;17.43830872349463
44;2.0;294.0;5.137491829105488;32.47811510913037;5.698957370355596;7.754606643943168;7.041712890569984
45;3.0;18.0;13.614608485009496;369.72097526514324;19.22812979114566;43.487382874923355;30.743750092564575
46;3.0;37.0;3.873931850179583;25.41180973369208;5.041012768649974;53.21584659674643;61.103569859599915
47;3.0;38.0;2.610314341189497;12.425840630789912;3.5250305857949535;52.20716379151654;67.65417538712447
48;3.0;39.0;1.0805028965529235;2.1925354587838926;1.4807212630282218;14.435955982226176;10.192054872480753
49;3.0;41.0;4.301710067848812;33.2739648635527;5.768358940249185;67.33533681689231;97.69074158218183
50;3.0;42.0;19.4889799690089;781.0170089987929;27.946681538221902;52.4052705211555;58.74679989632926
51;3.0;50.0;5.231895668164792;51.21622726920186;7.156551353075157;57.12457201086845;80.61278713009115
52;3.0;55.0;13.342938742495377;372.53948179092004;19.301281869112216;36.60951347961749;34.233706986261545
53;3.0;82.0;3.295216678583788;19.154283147913663;4.376560652831589;31.034832702127012;23.560976604019224
