MAE,MSE,RSME,CVRMSE,MAPE
4.233057723089154,36.53776090244958,6.044647293469618,49.492423708059704,55.15259317886559
4.456921998880772,38.18387339289907,6.179310106549037,50.59501723900836,53.72364637162742
