MAE,MSE,RSME,CVRMSE,MAPE
3.0444452255911,18.065392952560714,4.250340333733372,58.02569571482271,80.87041711148943
3.4118696294442863,22.052885019990658,4.696049937978796,64.11052842053738,75.08983477041693
