MAE,MSE,RSME,CVRMSE,MAPE
12.223946112002233,266.33350076612396,16.31972734962579,45.006317422698416,50.68435308570833
10.967523612085545,211.66135233597925,14.548585922211796,40.12188819327791,42.72995668637357
