"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;26.023768;55.626;0.030988;26.023768;NA;NA;23;89;1.22936;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.547315
735080.041667;26.109374;55.626;0.030988;26.109374;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.574187
735080.083333;26.109374;55.626;0.030988;26.109374;NA;NA;22;89.5;1.34112;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.574187
735080.125;26.109374;55.626;0.030988;26.109374;NA;NA;22;94;1.78816;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.574187
735080.166667;26.13077525;55.626;0.030988;26.13077525;NA;NA;22;92.5;3.12928;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.58090525
735080.208333;26.0023665;55.626;0.030988;26.0023665;NA;NA;22;89.5;2.90576;1.1;1.1;0.54;0.64;21.65000025;24.444444;24.98333325;22.777778;NA;0.5405995
735080.25;24.91089175;55.626;0.030988;24.91089175;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.1981715
735080.291667;24.18324275;55.626;0.030988;24.18324275;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.02993275
735080.333333;24.054834;55.626;0.030988;24.054834;NA;NA;24.75;74;2.34696;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735080.375;24.16184125;55.626;0.030988;24.16184125;NA;NA;27.25;60.25;2.57048;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.0366395
735080.416667;24.5470675;55.626;0.030988;24.5470675;NA;NA;28.25;55;2.45872;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.08408375
735080.458333;24.611272;55.626;0.030988;24.611272;NA;NA;29.25;53.5;3.01752;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.10420825
735080.5;24.397257;55.626;0.030988;24.397257;NA;NA;30;48.25;2.57048;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.037125
735080.541667;24.29024975;55.626;0.030988;24.29024975;NA;NA;30.25;46;2.34696;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.003592
735080.583333;24.33305275;55.626;0.030988;24.33305275;NA;NA;30.5;48.25;3.68808;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.0170055
735080.625;24.3330525;55.626;0.030988;24.3330525;NA;NA;29;55;6.7056;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.01700475
735080.666667;24.22604575;55.626;0.030988;24.22604575;NA;NA;28.75;55.75;6.1468;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.01652525
735080.708333;24.2046445;55.626;0.030988;24.2046445;NA;NA;27.75;59;4.91744;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.02323125
735080.75;24.1190385;55.626;0.030988;24.1190385;NA;NA;26.75;62.75;5.588;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.05005075
735080.791667;23.79788675;55.626;0.030988;23.79788675;NA;NA;25.5;67.25;3.57632;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.1506385
735080.833333;23.64774825;55.626;0.030988;23.64774825;NA;NA;23.75;75;3.46456;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.19764925
735080.875;23.733419;55.626;0.030988;23.733419;NA;NA;23;78;3.01752;1.1;1.1;0.54;0.64;19.43888875;24.444444;26.10555575;22.777778;NA;-0.17081875
735080.916667;24.247447;55.626;0.030988;24.247447;NA;NA;23;78;2.68224;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;-0.009817
735080.958333;24.5684695;55.626;0.030988;24.5684695;NA;NA;22.75;79.25;2.57048;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.0907885
735081;24.739681;55.626;0.030988;24.739681;NA;NA;22;83;2.01168;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.144462
735081.041667;24.910892;55.626;0.030988;24.910892;NA;NA;22;83;1.34112;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.198147
735081.083333;25.039301;55.626;0.030988;25.039301;NA;NA;22;83;1.34112;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.238417
735081.125;25.082104;55.626;0.030988;25.082104;NA;NA;21.75;84.25;1.6764;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.251841
735081.166667;25.082104;55.626;0.030988;25.082104;NA;NA;21;88;2.68224;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.251841
735081.208333;25.0607025;55.626;0.030988;25.0607025;NA;NA;21.25;88;2.68224;1.1;1.1;0.54;0.64;21.65000025;24.444444;24.98333325;22.777778;NA;0.245129
735081.25;24.333053;55.626;0.030988;24.333053;NA;NA;22.25;86.75;2.68224;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.01702025
735081.291667;23.6692155;55.626;0.030988;23.6692155;NA;NA;23.25;81.75;2.90576;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.190929
735081.333333;23.712151;55.626;0.030988;23.712151;NA;NA;24.5;74.75;3.57632;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.177487
735081.375;23.99056475;55.626;0.030988;23.99056475;NA;NA;26;65;3.79984;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.090291
735081.416667;24.2688485;55.626;0.030988;24.2688485;NA;NA;26.25;63.25;4.24688;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.003114
735081.458333;24.097637;55.626;0.030988;24.097637;NA;NA;27.25;56.25;3.68808;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.05675525
735081.5;24.054834;55.626;0.030988;24.054834;NA;NA;28;52;3.9116;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735081.541667;24.054834;55.626;0.030988;24.054834;NA;NA;28.25;54;3.01752;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735081.583333;24.054834;55.626;0.030988;24.054834;NA;NA;28.75;51;1.1176;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735081.625;24.054834;55.626;0.030988;24.054834;NA;NA;28.25;51;0.89408;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735081.666667;24.0334325;55.626;0.030988;24.0334325;NA;NA;29;50.25;2.2352;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.07686875
735081.708333;23.969228;55.626;0.030988;23.969228;NA;NA;29;48;2.34696;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.09698
735081.75;23.81928875;55.626;0.030988;23.81928875;NA;NA;28.75;50.5;3.3528;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.14393625
735081.791667;23.712151;55.626;0.030988;23.712151;NA;NA;27.5;62;5.0292;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.177487
735081.833333;23.6692155;55.626;0.030988;23.6692155;NA;NA;25.75;75;3.79984;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.190929
735081.875;23.776354;55.626;0.030988;23.776354;NA;NA;24.75;78;2.90576;1.1;1.1;0.54;0.64;19.43888875;24.444444;26.10555575;22.777778;NA;-0.1573775
735081.916667;24.31165125;55.626;0.030988;24.31165125;NA;NA;24;78;2.01168;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.01030025
735081.958333;24.6112725;55.626;0.030988;24.6112725;NA;NA;23.75;79.25;1.56464;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.104207
735082;24.803885;55.626;0.030988;24.803885;NA;NA;23;84.5;2.01168;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.16459325
735082.041667;24.9750965;55.626;0.030988;24.9750965;NA;NA;23;89;1.56464;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.2182815
735082.083333;25.082104;55.626;0.030988;25.082104;NA;NA;22.75;87.5;2.45872;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.251841
735082.125;25.082104;55.626;0.030988;25.082104;NA;NA;22;84.25;2.68224;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.251841
735082.166667;25.403124;55.626;0.030988;25.403124;NA;NA;22;88;1.34112;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.35254375
735082.208333;25.29611775;55.626;0.030988;25.29611775;NA;NA;22.25;88.25;1.34112;1.1;1.1;0.54;0.64;21.65000025;24.444444;24.98333325;22.777778;NA;0.31897525
735082.25;24.333053;55.626;0.030988;24.333053;NA;NA;23;90.25;1.34112;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;0.01702025
735082.291667;23.7550195;55.626;0.030988;23.7550195;NA;NA;23.25;92.75;1.6764;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.164063
735082.333333;23.712151;55.626;0.030988;23.712151;NA;NA;24;89;2.57048;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.177487
735082.375;23.86215725;55.626;0.030988;23.86215725;NA;NA;24.25;87.5;2.01168;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.13051225
735082.416667;23.7550195;55.626;0.030988;23.7550195;NA;NA;25.25;82;1.78816;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.164063
735082.458333;23.69068325;55.626;0.030988;23.69068325;NA;NA;26;76.75;3.12928;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.184208
735082.5;23.776486;55.626;0.030988;23.776486;NA;NA;26;71;3.24104;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.15734125
735082.541667;23.9906295;55.626;0.030988;23.9906295;NA;NA;26.25;70;3.3528;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.09027625
735082.583333;24.054834;55.626;0.030988;24.054834;NA;NA;27;59;2.68224;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735082.625;24.054834;55.626;0.030988;24.054834;NA;NA;27;62;2.57048;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.070165
735082.666667;23.96922875;55.626;0.030988;23.96922875;NA;NA;27;63;2.45872;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.096979
735082.708333;23.776486;55.626;0.030988;23.776486;NA;NA;26;71.75;2.90576;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.15734125
735082.75;23.6692155;55.626;0.030988;23.6692155;NA;NA;23.25;87.5;2.01168;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.190929
735082.791667;23.47601125;55.626;0.030988;23.47601125;NA;NA;24;83;1.34112;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.25140825
735082.833333;23.261339;55.626;0.030988;23.261339;NA;NA;23.75;84.5;1.1176;1.1;1.1;0.54;0.64;22.755556;24.444444;24.422222;22.777778;NA;-0.3185885
735082.875;23.4760115;55.626;0.030988;23.4760115;NA;NA;23;90.25;0.67056;1.1;1.1;0.54;0.64;19.43888875;24.444444;26.10555575;22.777778;NA;-0.251403
735082.916667;23.926361;55.626;0.030988;23.926361;NA;NA;23;94;1.1176;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;-0.110402
735082.958333;24.29024975;55.626;0.030988;24.29024975;NA;NA;23;94;0.5588;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.003592
735083;24.397257;55.626;0.030988;24.397257;NA;NA;23;94;1.22936;1.1;1.1;0.54;0.64;18.333333;24.444444;26.666667;22.777778;NA;0.037125
