"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;24.1018695;55.626;0.030988;24.1018695;NA;NA;23;89;1.22936;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.2664855
735080.041667;24.12065875;55.626;0.030988;24.12065875;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.2601545
735080.083333;24.026713;55.626;0.030988;24.026713;NA;NA;22;89.5;1.34112;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.29181
735080.125;24.177026;55.626;0.030988;24.177026;NA;NA;22;94;1.78816;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.241161
735080.166667;24.12065875;55.626;0.030988;24.12065875;NA;NA;22;92.5;3.12928;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.2601545
735080.208333;24.23339375;55.626;0.030988;24.23339375;NA;NA;22;89.5;2.90576;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.22216525
735080.25;24.02671275;55.626;0.030988;24.02671275;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.29180825
735080.291667;23.7636655;55.626;0.030988;23.7636655;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.38043275
735080.333333;23.61335225;55.626;0.030988;23.61335225;NA;NA;24.75;74;2.34696;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.43106675
735080.375;24.64675525;55.626;0.030988;24.64675525;NA;NA;27.25;60.25;2.57048;1.1;1.225;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;0.137514
735080.416667;25.022538;55.626;0.030988;25.022538;NA;NA;28.25;55;2.45872;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;0.0438175
735080.458333;24.47765275;55.626;0.030988;24.47765275;NA;NA;29.25;53.5;3.01752;1.1;1.1;0.44;0.54;23.888889;26.666667;26.666667;23.888889;NA;-0.13983975
735080.5;23.55698475;55.626;0.030988;23.55698475;NA;NA;30;48.25;2.57048;1.1;1.14175;0.39;0.49;23.888889;26.666667;26.666667;23.888889;NA;-0.46618625
735080.541667;23.6697195;55.626;0.030988;23.6697195;NA;NA;30.25;46;2.34696;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.66245075
735080.583333;25.02253675;55.626;0.030988;25.02253675;NA;NA;30.5;48.25;3.68808;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.169878
735080.625;25.49226675;55.626;0.030988;25.49226675;NA;NA;29;55;6.7056;1.1;1.1875;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;0.1484415
735080.666667;24.02671275;55.626;0.030988;24.02671275;NA;NA;28.75;55.75;6.1468;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.53238825
735080.708333;24.10186975;55.626;0.030988;24.10186975;NA;NA;27.75;59;4.91744;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.50500775
735080.75;24.120659;55.626;0.030988;24.120659;NA;NA;26.75;62.75;5.588;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.49816175
735080.791667;23.91397825;55.626;0.030988;23.91397825;NA;NA;25.5;67.25;3.57632;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.57346025
735080.833333;23.5945635;55.626;0.030988;23.5945635;NA;NA;23.75;75;3.46456;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.6898315
735080.875;23.65093025;55.626;0.030988;23.65093025;NA;NA;23;78;3.01752;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.669296
735080.916667;23.89518875;55.626;0.030988;23.89518875;NA;NA;23;78;2.68224;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.58030525
735080.958333;23.8764;55.626;0.030988;23.8764;NA;NA;22.75;79.25;2.57048;1.1;1.1;0.34;0.44;23.888889;26.666667;26.666667;23.888889;NA;-0.587151
