"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;25.583926;55.626;0.030988;25.583926;NA;NA;23;89;1.22936;1.1;1.1;0.66;0.76;10;22.777778;26.666667;21.111111;NA;0.589063
735080.041667;25.72560275;55.626;0.030988;25.72560275;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.66;0.76;10;22.777778;26.666667;21.111111;NA;0.63018425
735080.083333;25.7660825;55.626;0.030988;25.7660825;NA;NA;22;89.5;1.34112;1.1;1.1;0.66;0.76;10;22.777778;26.666667;21.111111;NA;0.64193475
735080.125;25.84704375;55.626;0.030988;25.84704375;NA;NA;22;94;1.78816;1.1;1.1;0.66;0.76;10;22.777778;26.666667;21.111111;NA;0.6654385
735080.166667;25.907763;55.626;0.030988;25.907763;NA;NA;22;92.5;3.12928;1.1;1.1;0.66;0.76;10;22.777778;26.666667;21.111111;NA;0.68306875
735080.208333;25.32080675;55.626;0.030988;25.32080675;NA;NA;22;89.5;2.90576;1.1;1.1;0.66;0.76;18.30000025;22.777778;23.7166665;21.111111;NA;0.5127685
735080.25;24.04569825;55.626;0.030988;24.04569825;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;0.14330575
735080.291667;23.4587425;55.626;0.030988;23.4587425;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.02644075
735080.333333;23.1551455;55.626;0.030988;23.1551455;NA;NA;24.75;74;2.34696;1.1;1.825;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;0.654732
735080.375;23.13490575;55.626;0.030988;23.13490575;NA;NA;27.25;60.25;2.57048;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.11999225
735080.416667;23.21586425;55.626;0.030988;23.21586425;NA;NA;28.25;55;2.45872;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.0966115
735080.458333;23.1956245;55.626;0.030988;23.1956245;NA;NA;29.25;53.5;3.01752;1.1;1.2;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;0.057638
735080.5;23.236104;55.626;0.030988;23.236104;NA;NA;30;48.25;2.57048;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.090766
735080.541667;23.05394625;55.626;0.030988;23.05394625;NA;NA;30.25;46;2.34696;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.14336825
735080.583333;23.11466525;55.626;0.030988;23.11466525;NA;NA;30.5;48.25;3.68808;1.1;1.325;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;0.16006625
735080.625;23.1146665;55.626;0.030988;23.1146665;NA;NA;29;55;6.7056;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.1258365
735080.666667;23.03370575;55.626;0.030988;23.03370575;NA;NA;28.75;55.75;6.1468;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.149212
735080.708333;23.1551455;55.626;0.030988;23.1551455;NA;NA;27.75;59;4.91744;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.11414675
735080.75;22.9524995;55.626;0.030988;22.9524995;NA;NA;26.75;62.75;5.588;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.17265125
735080.791667;22.74960375;55.626;0.030988;22.74960375;NA;NA;25.5;67.25;3.57632;1.1;1.1;0.66;0.76;21.066667;22.777778;22.733333;21.111111;NA;-0.23120775
