"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;25.391456;55.626;0.030988;25.391456;NA;NA;23;89;1.22936;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;0.168187
735080.041667;25.37465975;55.626;0.030988;25.37465975;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;0.1625245
735080.083333;25.37465975;55.626;0.030988;25.37465975;NA;NA;22;89.5;1.34112;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;0.1625245
735080.125;25.3578635;55.626;0.030988;25.3578635;NA;NA;22;94;1.78816;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;0.156862
735080.166667;25.2906785;55.626;0.030988;25.2906785;NA;NA;22;92.5;3.12928;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;0.134212
735080.208333;25.17310425;55.626;0.030988;25.17310425;NA;NA;22;89.5;2.90576;1.1;1.1;0.44;0.54;19.45;25;25.28333325;22.777778;NA;0.0945755
735080.25;24.3668825;55.626;0.030988;24.3668825;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.177175
735080.291667;23.67818475;55.626;0.030988;23.67818475;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.40922475
735080.333333;23.39254625;55.626;0.030988;23.39254625;NA;NA;24.75;74;2.34696;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.50543825
735080.375;23.375699;55.626;0.030988;23.375699;NA;NA;27.25;60.25;2.57048;1.1;1.225;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.28105575
735080.416667;23.56066225;55.626;0.030988;23.56066225;NA;NA;28.25;55;2.45872;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.44881625
735080.458333;23.62784675;55.626;0.030988;23.62784675;NA;NA;29.25;53.5;3.01752;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.4261865
735080.5;23.59425425;55.626;0.030988;23.59425425;NA;NA;30;48.25;2.57048;1.1;1.14175;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.34145675
735080.541667;23.6110505;55.626;0.030988;23.6110505;NA;NA;30.25;46;2.34696;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.431844
735080.583333;23.86299475;55.626;0.030988;23.86299475;NA;NA;30.5;48.25;3.68808;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.3469705
735080.625;24.03095775;55.626;0.030988;24.03095775;NA;NA;29;55;6.7056;1.1;1.14175;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.199433
735080.666667;24.2829015;55.626;0.030988;24.2829015;NA;NA;28.75;55.75;6.1468;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.20548125
735080.708333;24.450864;55.626;0.030988;24.450864;NA;NA;27.75;59;4.91744;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.148877
735080.75;24.33329025;55.626;0.030988;24.33329025;NA;NA;26.75;62.75;5.588;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.1885005
735080.791667;23.8294025;55.626;0.030988;23.8294025;NA;NA;25.5;67.25;3.57632;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.35828625
735080.833333;23.42613875;55.626;0.030988;23.42613875;NA;NA;23.75;75;3.46456;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.49412375
735080.875;23.52691525;55.626;0.030988;23.52691525;NA;NA;23;78;3.01752;1.1;1.1;0.44;0.54;13.15;25;26.20555575;22.777778;NA;-0.46017825
735080.916667;24.0813465;55.626;0.030988;24.0813465;NA;NA;23;78;2.68224;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.27340025
735080.958333;24.2829015;55.626;0.030988;24.2829015;NA;NA;22.75;79.25;2.57048;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.20548225
735081;24.383679;55.626;0.030988;24.383679;NA;NA;22;83;2.01168;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.17152
735081.041667;24.43406775;55.626;0.030988;24.43406775;NA;NA;22;83;1.34112;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.15453775
735081.083333;24.450864;55.626;0.030988;24.450864;NA;NA;22;83;1.34112;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.148877
735081.125;24.450864;55.626;0.030988;24.450864;NA;NA;21.75;84.25;1.6764;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.148877
735081.166667;24.450864;55.626;0.030988;24.450864;NA;NA;21;88;2.68224;1.1;1.1;0.44;0.54;10;25;26.666667;22.777778;NA;-0.148877
735081.208333;24.4172715;55.626;0.030988;24.4172715;NA;NA;21.25;88;2.68224;1.1;1.1;0.44;0.54;19.45;25;25.28333325;22.777778;NA;-0.16019825
735081.25;23.74536975;55.626;0.030988;23.74536975;NA;NA;22.25;86.75;2.68224;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.38658825
735081.291667;23.30830625;55.626;0.030988;23.30830625;NA;NA;23.25;81.75;2.90576;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.53380725
735081.333333;23.32515425;55.626;0.030988;23.32515425;NA;NA;24.5;74.75;3.57632;1.1;1.1;0.44;0.54;22.6;25;24.822222;22.777778;NA;-0.528134
