"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;24.34293525;59.441;0.030988;24.34293525;NA;NA;23;89;1.22936;1.1;1.1;0.6;0.7;18.333333;25.555556;26.666667;22.222222;NA;0.1572225
735080.041667;24.3668445;60.54425;0.030988;24.3668445;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.6;0.7;18.333333;25.555556;26.666667;22.222222;NA;0.172562
735080.083333;24.342935;61.671;0.030988;24.342935;NA;NA;22;89.5;1.34112;1.1;1.1;0.6;0.7;18.333333;25.555556;26.666667;22.222222;NA;0.17359475
735080.125;24.342935;62.6525;0.030988;24.342935;NA;NA;22;94;1.78816;1.1;1.1;0.6;0.7;18.333333;25.555556;26.666667;22.222222;NA;0.180804
735080.166667;24.390754;63.23925;0.030988;24.390754;NA;NA;22;92.5;3.12928;1.1;1.1;0.6;0.7;18.333333;25.555556;26.666667;22.222222;NA;0.199663
735080.208333;24.62984675;64.8565;0.030988;24.62984675;NA;NA;22;89.5;2.90576;1.1;1.1;0.6;0.7;23.27777775;25.555556;27.861111;22.222222;NA;0.28459675
735080.25;24.4863915;60.672;0.030988;24.4863915;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.6;0.7;25;25.555556;28.333333;22.222222;NA;0.209819
735080.291667;24.2233885;56.391;0.030988;24.2233885;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.6;0.7;25;25.555556;28.333333;22.222222;NA;0.0988155
735080.333333;24.127751;53.55525;0.030988;24.127751;NA;NA;24.75;74;2.34696;1.1;1.225;0.44;0.54;25;25.555556;28.333333;22.222222;NA;-0.06360975
735080.375;24.10384175;52.21425;0.030988;24.10384175;NA;NA;27.25;60.25;2.57048;1.1;1.1;0.44;0.54;25;25.555556;28.333333;22.222222;NA;-0.2905245
735080.416667;24.12775075;51.7705;0.030988;24.12775075;NA;NA;28.25;55;2.45872;1.1;1.1;0.44;0.54;25;25.555556;28.333333;22.222222;NA;-0.28571825
