"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;24.5007865;55.626;0.030988;24.5007865;NA;NA;23;89;1.22936;1.1;1.1;0.47;0.57;10;24.444444;26.666667;22.777778;NA;-0.0682175
735080.041667;24.5007865;55.626;0.030988;24.5007865;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.47;0.57;10;24.444444;26.666667;22.777778;NA;-0.0682175
735080.083333;24.488389;55.626;0.030988;24.488389;NA;NA;22;89.5;1.34112;1.1;1.1;0.47;0.57;10;24.444444;26.666667;22.777778;NA;-0.072303
735080.125;24.5007865;55.626;0.030988;24.5007865;NA;NA;22;94;1.78816;1.1;1.1;0.47;0.57;10;24.444444;26.666667;22.777778;NA;-0.0682175
735080.166667;24.488389;55.626;0.030988;24.488389;NA;NA;22;92.5;3.12928;1.1;1.1;0.47;0.57;10;24.444444;26.666667;22.777778;NA;-0.072303
735080.208333;24.38920775;55.626;0.030988;24.38920775;NA;NA;22;89.5;2.90576;1.1;1.1;0.47;0.57;17.083333;24.444444;23.33333325;22.777778;NA;-0.104985
735080.25;23.83131625;55.626;0.030988;23.83131625;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.47;0.57;19.444444;24.444444;22.222222;22.777778;NA;-0.288769
735080.291667;23.2981445;55.626;0.030988;23.2981445;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.47;0.57;19.444444;24.444444;22.222222;22.777778;NA;-0.4643255
735080.333333;23.149221;55.626;0.030988;23.149221;NA;NA;24.75;74;2.34696;1.1;1.1;0.47;0.57;19.444444;24.444444;22.222222;22.777778;NA;-0.513346
735080.375;23.174093;55.626;0.030988;23.174093;NA;NA;27.25;60.25;2.57048;1.1;1.225;0.36;0.46;19.444444;24.444444;22.222222;22.777778;NA;-0.53119925
735080.416667;23.36020825;55.626;0.030988;23.36020825;NA;NA;28.25;55;2.45872;1.1;1.1;0.36;0.46;19.444444;24.444444;22.222222;22.777778;NA;-0.7215965
735080.458333;23.48418375;55.626;0.030988;23.48418375;NA;NA;29.25;53.5;3.01752;1.1;1.1;0.36;0.46;19.444444;24.444444;22.222222;22.777778;NA;-0.677339
735080.5;23.422196;55.626;0.030988;23.422196;NA;NA;30;48.25;2.57048;1.1;1.0875;0.66;0.76;19.444444;24.444444;22.222222;22.777778;NA;-0.066317
735080.541667;23.33541275;55.626;0.030988;23.33541275;NA;NA;30.25;46;2.34696;1.1;1.1;0.66;0.76;19.411111;24.444444;22.188889;22.777778;NA;-0.06207825
735080.583333;23.323015;55.626;0.030988;23.323015;NA;NA;30.5;48.25;3.68808;1.1;1.1;0.66;0.76;19.444444;24.444444;22.222222;22.777778;NA;-0.06566
735080.625;23.33541275;55.626;0.030988;23.33541275;NA;NA;29;55;6.7056;1.1;1.1;0.66;0.76;19.4277775;24.444444;22.2055555;22.777778;NA;-0.06207825
735080.666667;23.36020825;55.626;0.030988;23.36020825;NA;NA;28.75;55.75;6.1468;1.1;1.1;0.66;0.76;19.4277775;24.444444;22.2055555;22.777778;NA;-0.05491475
