"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;24.94063725;55.626;0.030988;24.94063725;NA;NA;23;89;1.22936;1.1;1.1;0.64;0.74;18.333333;24.444444;26.666667;22.777778;NA;0.37222575
735080.041667;25.04157725;55.626;0.030988;25.04157725;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.64;0.74;18.333333;24.444444;26.666667;22.777778;NA;0.4018585
735080.083333;25.167758;55.626;0.030988;25.167758;NA;NA;22;89.5;1.34112;1.1;1.1;0.64;0.74;18.333333;24.444444;26.666667;22.777778;NA;0.438908
735080.125;25.167758;55.626;0.030988;25.167758;NA;NA;22;94;1.78816;1.1;1.1;0.64;0.74;18.333333;24.444444;26.666667;22.777778;NA;0.438908
735080.166667;25.167758;55.626;0.030988;25.167758;NA;NA;22;92.5;3.12928;1.1;1.1;0.64;0.74;18.333333;24.444444;26.666667;22.777778;NA;0.438908
735080.208333;25.16775775;55.626;0.030988;25.16775775;NA;NA;22;89.5;2.90576;1.1;1.1;0.64;0.74;21.50000025;24.444444;24.83333325;22.777778;NA;0.43891175
735080.25;24.107861;55.626;0.030988;24.107861;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;0.12797225
735080.291667;23.42649875;55.626;0.030988;23.42649875;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;-0.07159125
735080.333333;22.92163275;55.626;0.030988;22.92163275;NA;NA;24.75;74;2.34696;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;-0.2192655
735080.375;22.8206135;55.626;0.030988;22.8206135;NA;NA;27.25;60.25;2.57048;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;-0.2488
735080.416667;23.32555625;55.626;0.030988;23.32555625;NA;NA;28.25;55;2.45872;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;-0.1011295
735080.458333;23.552677;55.626;0.030988;23.552677;NA;NA;29.25;53.5;3.01752;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;-0.034663
735080.5;23.552677;55.626;0.030988;23.552677;NA;NA;30;48.25;2.57048;1.1;1.1;0.64;0.74;22.555556;24.444444;24.222222;22.777778;NA;-0.034663
735080.541667;23.52744125;55.626;0.030988;23.52744125;NA;NA;30.25;46;2.34696;1.1;1.14175;0.5925;0.6925;22.555556;24.444444;24.222222;22.777778;NA;-0.04390225
735080.583333;23.47697;55.626;0.030988;23.47697;NA;NA;30.5;48.25;3.68808;1.1;1.1;0.45;0.55;22.555556;24.444444;24.222222;22.777778;NA;-0.45276875
735080.625;23.3760275;55.626;0.030988;23.3760275;NA;NA;29;55;6.7056;1.1;1.1;0.45;0.55;22.555556;24.444444;24.222222;22.777778;NA;-0.48650675
735080.666667;23.1741425;55.626;0.030988;23.1741425;NA;NA;28.75;55.75;6.1468;1.1;1.1625;0.485;0.585;22.555556;24.444444;24.222222;22.777778;NA;-0.354287
735080.708333;23.148907;55.626;0.030988;23.148907;NA;NA;27.75;59;4.91744;1.1;1.1;0.59;0.69;22.555556;24.444444;24.222222;22.777778;NA;-0.249649
735080.75;22.8206135;55.626;0.030988;22.8206135;NA;NA;26.75;62.75;5.588;1.1;1.1;0.59;0.69;22.555556;24.444444;24.222222;22.777778;NA;-0.3488475
735080.791667;22.51701025;55.626;0.030988;22.51701025;NA;NA;25.5;67.25;3.57632;1.1;1.1;0.59;0.69;22.555556;24.444444;24.222222;22.777778;NA;-0.44053525
735080.833333;22.289195;55.626;0.030988;22.289195;NA;NA;23.75;75;3.46456;1.1;1.1;0.59;0.69;22.555556;24.444444;24.222222;22.777778;NA;-0.50929875
