"Timestamp";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V59";"V60";"V61";"V62";"V66";"V118"
735080;24.1705555;59.43325;0.030988;24.00281425;NA;NA;23;89;1.22936;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.109554
735080.041667;24.32097225;59.834;0.030988;24.1410625;NA;NA;22.75;88.75;1.00584;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.05963675
735080.083333;24.4419445;60.22275;0.030988;24.26146875;NA;NA;22;89.5;1.34112;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.01766725
735080.125;24.56277775;60.55675;0.030988;24.3757195;NA;NA;22;94;1.78816;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;0.02305125
735080.166667;24.66527775;60.965;0.030988;24.490687;NA;NA;22;92.5;3.12928;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;0.061097
735080.208333;24.71388875;62.602;0.030988;24.49532775;NA;NA;22;89.5;2.90576;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;0.08297375
735080.25;24.50222225;60.57725;0.030988;24.16016625;NA;NA;22.25;92.75;2.2352;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.0181345
735080.291667;24.128611;58.23775;0.030988;23.7246225;NA;NA;23.25;86.25;2.2352;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.16471325
735080.333333;23.71902775;55.80175;0.030988;23.28503925;NA;NA;24.75;74;2.34696;1.1;1.825;0.5225;0.6225;NA;NA;NA;NA;NA;0.537125
735080.375;23.7069445;55.42625;0.030988;23.45278075;NA;NA;27.25;60.25;2.57048;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.23558475
735080.416667;23.8691665;54.5755;0.030988;23.6400905;NA;NA;28.25;55;2.45872;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.18720675
735080.458333;23.996111;53.3625;0.030988;23.7350955;NA;NA;29.25;53.5;3.01752;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.16037025
735080.5;24.0080555;53.2545;0.030988;23.75936175;NA;NA;30;48.25;2.57048;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.15571425
735080.541667;23.85097225;53.27175;0.030988;23.5910905;NA;NA;30.25;46;2.34696;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.20641925
735080.583333;23.82708325;53.3075;0.030988;23.56103875;NA;NA;30.5;48.25;3.68808;1.1;1.325;0.53;0.63;NA;NA;NA;NA;NA;0.08681425
735080.625;24.0018055;53.90525;0.030988;23.84680425;NA;NA;29;55;6.7056;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.1401905
735080.666667;24.0080555;53.24625;0.030988;23.82153825;NA;NA;28.75;55.75;6.1468;1.1;1.14175;0.53;0.63;NA;NA;NA;NA;NA;-0.063125
735080.708333;24.05597225;53.84225;0.030988;23.79538875;NA;NA;27.75;59;4.91744;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.13804175
735080.75;23.761111;54.16875;0.030988;23.41353275;NA;NA;26.75;62.75;5.588;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.2401615
735080.791667;23.44847225;53.8505;0.030988;23.0641745;NA;NA;25.5;67.25;3.57632;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.3454855
735080.833333;23.13;53.39;0.030988;22.75297425;NA;NA;23.75;75;3.46456;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.44752875
735080.875;22.91402775;53.469;0.030988;22.64260425;NA;NA;23;78;3.01752;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.50050775
735080.916667;22.9619445;54.68675;0.030988;22.795;NA;NA;23;78;2.68224;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.46321575
735080.958333;23.0880555;55.36725;0.030988;22.9332985;NA;NA;22.75;79.25;2.57048;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.4173115
735081;23.2380555;55.60725;0.030988;23.07083875;NA;NA;22;83;2.01168;1.1;1.1;0.5075;0.6075;NA;NA;NA;NA;NA;-0.42045475
735081.041667;23.37597225;55.8995;0.030988;23.208906;NA;NA;22;83;1.34112;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.39094975
735081.083333;23.50277775;56.22925;0.030988;23.3286975;NA;NA;22;83;1.34112;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.3488105
735081.125;23.6230555;56.55025;0.030988;23.44898175;NA;NA;21.75;84.25;1.6764;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.307825
735081.166667;23.7369445;56.87;0.030988;23.557576;NA;NA;21;88;2.68224;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.26960425
735081.208333;23.7969445;59.87025;0.030988;23.5989535;NA;NA;21.25;88;2.68224;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.231529
735081.25;23.6530555;58.7975;0.030988;23.3242355;NA;NA;22.25;86.75;2.68224;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.30372275
735081.291667;23.346111;56.4775;0.030988;22.96223125;NA;NA;23.25;81.75;2.90576;1.1;1.1;0.5;0.6;NA;NA;NA;NA;NA;-0.4264215
735081.333333;23.11791675;54.74825;0.030988;22.80853325;NA;NA;24.5;74.75;3.57632;1.1;1.825;0.515;0.615;NA;NA;NA;NA;NA;0.36052925
735081.375;23.22;54.09925;0.030988;23.00950525;NA;NA;26;65;3.79984;1.1;1.1;0.53;0.63;NA;NA;NA;NA;NA;-0.392001
